text,label
power on garage lamp please,LIGHT_ON
please activate kitchen light for me,LIGHT_ON
can you disable bedroom lights for me,LIGHT_OFF
hey power on bathroom lights,LIGHT_ON
hey activate bedroom lamp for me,LIGHT_ON
can you enable bathroom lamp for me,LIGHT_ON
switch on office led,LIGHT_ON
please turn off hall lamp right now,LIGHT_OFF
please switch off bedroom lights right now,LIGHT_OFF
can you start hall lights for me,LIGHT_ON
start light please,LIGHT_ON
turn off led please,LIGHT_OFF
hey switch on office light please,LIGHT_ON
please deactivate living room light right now,LIGHT_OFF
can you start hall led for me,LIGHT_ON
please start led for me,LIGHT_ON
would you power off kitchen lamp for me,LIGHT_OFF
hey stop led,LIGHT_OFF
please start bathroom lights for me,LIGHT_ON
would you start kitchen light right now,LIGHT_ON
hey start garage light right now,LIGHT_ON
please deactivate garage led please,LIGHT_OFF
power off bedroom light please,LIGHT_OFF
could you activate living room light for me,LIGHT_ON
can you deactivate garage light please,LIGHT_OFF
please deactivate led for me,LIGHT_OFF
could you power off hall light right now,LIGHT_OFF
deactivate living room lamp for me,LIGHT_OFF
could you turn off hall light right now,LIGHT_OFF
could you stop kitchen lamp right now,LIGHT_OFF
please deactivate bathroom lights,LIGHT_OFF
enable hall led,LIGHT_ON
could you deactivate office led right now,LIGHT_OFF
hey enable garage lamp,LIGHT_ON
start kitchen lamp right now,LIGHT_ON
please switch on lamp right now,LIGHT_ON
deactivate bathroom lights for me,LIGHT_OFF
could you stop lights right now,LIGHT_OFF
activate hall light please,LIGHT_ON
can you power on office lights please,LIGHT_ON
please deactivate lamp please,LIGHT_OFF
would you enable kitchen light right now,LIGHT_ON
would you turn on led right now,LIGHT_ON
would you activate bedroom light please,LIGHT_ON
could you start bedroom lamp please,LIGHT_ON
would you disable garage light for me,LIGHT_OFF
can you power off garage lights for me,LIGHT_OFF
disable bedroom lamp for me,LIGHT_OFF
would you power on bedroom light please,LIGHT_ON
hey disable hall lamp right now,LIGHT_OFF
hey deactivate office lamp please,LIGHT_OFF
would you switch on garage lights please,LIGHT_ON
can you power off bedroom light,LIGHT_OFF
start bedroom led for me,LIGHT_ON
could you turn on bathroom led please,LIGHT_ON
would you turn on garage light,LIGHT_ON
could you activate bedroom light right now,LIGHT_ON
hey power on bedroom led right now,LIGHT_ON
can you power on hall lights,LIGHT_ON
hey turn off garage led please,LIGHT_OFF
can you start light,LIGHT_ON
would you switch on bathroom led right now,LIGHT_ON
would you switch off bedroom light for me,LIGHT_OFF
hey power off bathroom led please,LIGHT_OFF
would you turn off lights please,LIGHT_OFF
hey switch on hall lights please,LIGHT_ON
hey activate garage led,LIGHT_ON
power off led,LIGHT_OFF
hey power off bathroom light for me,LIGHT_OFF
hey power on garage lights please,LIGHT_ON
hey deactivate living room lights,LIGHT_OFF
could you deactivate living room lights right now,LIGHT_OFF
can you deactivate bathroom lights right now,LIGHT_OFF
hey turn off hall led for me,LIGHT_OFF
can you deactivate bedroom lights for me,LIGHT_OFF
can you power on living room led for me,LIGHT_ON
hey turn off led,LIGHT_OFF
can you turn off living room led right now,LIGHT_OFF
please turn on light right now,LIGHT_ON
please disable office lights please,LIGHT_OFF
can you turn off living room lights right now,LIGHT_OFF
would you activate office lamp for me,LIGHT_ON
would you disable lamp for me,LIGHT_OFF
disable bathroom led,LIGHT_OFF
hey power on lamp for me,LIGHT_ON
hey enable office lamp please,LIGHT_ON
hey turn off kitchen lights,LIGHT_OFF
would you disable garage lamp,LIGHT_OFF
would you turn off bathroom lamp,LIGHT_OFF
would you disable office lamp for me,LIGHT_OFF
turn off garage led for me,LIGHT_OFF
please power off hall lamp,LIGHT_OFF
turn off living room lights,LIGHT_OFF
enable office lights please,LIGHT_ON
please turn off office lamp for me,LIGHT_OFF
can you switch off lights please,LIGHT_OFF
would you switch on living room led right now,LIGHT_ON
can you deactivate bedroom lamp right now,LIGHT_OFF
could you switch off hall light for me,LIGHT_OFF
could you power on bedroom lamp,LIGHT_ON
could you stop living room led please,LIGHT_OFF
hey stop lamp right now,LIGHT_OFF
turn on lights for me,LIGHT_ON
would you deactivate kitchen lights,LIGHT_OFF
please turn on bathroom lamp for me,LIGHT_ON
hey start living room lights please,LIGHT_ON
would you power on lights right now,LIGHT_ON
hey disable bedroom lamp for me,LIGHT_OFF
hey enable living room lamp right now,LIGHT_ON
power off bathroom lights for me,LIGHT_OFF
hey deactivate kitchen lights please,LIGHT_OFF
turn off office lamp for me,LIGHT_OFF
hey switch off kitchen led for me,LIGHT_OFF
could you deactivate kitchen light for me,LIGHT_OFF
enable kitchen lamp,LIGHT_ON
turn on hall lamp right now,LIGHT_ON
please start office lights please,LIGHT_ON
hey activate hall lights please,LIGHT_ON
please start garage lamp for me,LIGHT_ON
would you enable living room lamp please,LIGHT_ON
hey turn on garage lamp,LIGHT_ON
switch off lamp please,LIGHT_OFF
purple elephant,UNKNOWN
hey disable garage light,LIGHT_OFF
would you power off hall led right now,LIGHT_OFF
would you switch off living room led please,LIGHT_OFF
could you start bathroom lamp please,LIGHT_ON
can you switch on living room led please,LIGHT_ON
please start bathroom lamp,LIGHT_ON
switch off light right now,LIGHT_OFF
disable garage light,LIGHT_OFF
hey power on led,LIGHT_ON
turn on garage light for me,LIGHT_ON
please power on hall light,LIGHT_ON
can you power on hall led,LIGHT_ON
can you turn off garage light,LIGHT_OFF
would you switch off living room lamp,LIGHT_OFF
please deactivate hall lamp please,LIGHT_OFF
please power on kitchen light please,LIGHT_ON
hey power on office led,LIGHT_ON
please power off lights for me,LIGHT_OFF
can you turn on hall lamp right now,LIGHT_ON
disable bedroom lights for me,LIGHT_OFF
would you enable kitchen lights for me,LIGHT_ON
would you activate living room light,LIGHT_ON
could you stop bathroom lights please,LIGHT_OFF
can you start kitchen lights please,LIGHT_ON
disable hall lights please,LIGHT_OFF
would you switch off lamp right now,LIGHT_OFF
can you activate hall lamp right now,LIGHT_ON
hey turn on garage light right now,LIGHT_ON
can you disable hall lights for me,LIGHT_OFF
hey activate hall light,LIGHT_ON
hey activate living room lamp right now,LIGHT_ON
could you start lights right now,LIGHT_ON
could you activate kitchen lights,LIGHT_ON
would you stop hall light please,LIGHT_OFF
can you switch off garage lights right now,LIGHT_OFF
please enable bedroom lamp,LIGHT_ON
can you start kitchen lamp,LIGHT_ON
can you power on living room led please,LIGHT_ON
please switch off office light right now,LIGHT_OFF
please turn on hall led please,LIGHT_ON
hey switch off hall light right now,LIGHT_OFF
can you turn off garage lamp right now,LIGHT_OFF
could you turn on bathroom light please,LIGHT_ON
enable office led,LIGHT_ON
can you deactivate bedroom lights please,LIGHT_OFF
activate bedroom lights right now,LIGHT_ON
switch off bathroom light please,LIGHT_OFF
could you turn on hall light right now,LIGHT_ON
would you activate bedroom lights right now,LIGHT_ON
can you switch on garage led,LIGHT_ON
could you stop bathroom light,LIGHT_OFF
could you turn on bedroom lamp right now,LIGHT_ON
hey deactivate led for me,LIGHT_OFF
could you deactivate living room lights for me,LIGHT_OFF
please activate living room lamp for me,LIGHT_ON
would you start garage lamp for me,LIGHT_ON
please enable hall lights for me,LIGHT_ON
would you switch off led,LIGHT_OFF
can you turn on lamp right now,LIGHT_ON
turn on bathroom lamp right now,LIGHT_ON
hey start bathroom light please,LIGHT_ON
hey stop hall lights for me,LIGHT_OFF
switch on bathroom led,LIGHT_ON
would you switch on lamp,LIGHT_ON
can you start kitchen led right now,LIGHT_ON
could you power off living room lights,LIGHT_OFF
power off hall lights,LIGHT_OFF
please start office light please,LIGHT_ON
hey power on kitchen lamp for me,LIGHT_ON
switch off kitchen lamp please,LIGHT_OFF
would you power on living room led right now,LIGHT_ON
can you turn off light,LIGHT_OFF
hey start hall lights right now,LIGHT_ON
activate kitchen lamp right now,LIGHT_ON
enable kitchen lights please,LIGHT_ON
would you enable living room lamp for me,LIGHT_ON
hello please,UNKNOWN
would you enable hall led,LIGHT_ON
would you enable bedroom lamp please,LIGHT_ON
can you turn off living room light please,LIGHT_OFF
can you turn on bedroom lights,LIGHT_ON
stop kitchen lights right now,LIGHT_OFF
could you turn off living room lamp,LIGHT_OFF
hey stop garage lamp,LIGHT_OFF
deactivate kitchen led for me,LIGHT_OFF
would you activate kitchen led,LIGHT_ON
could you turn off lamp please,LIGHT_OFF
please switch off bathroom light right now,LIGHT_OFF
would you start bedroom lamp right now,LIGHT_ON
hey switch on living room lamp for me,LIGHT_ON
please switch off living room lamp right now,LIGHT_OFF
can you enable hall lamp right now,LIGHT_ON
please stop hall light for me,LIGHT_OFF
can you power off hall lights,LIGHT_OFF
could you power on garage lights,LIGHT_ON
stop living room led,LIGHT_OFF
switch on garage lamp,LIGHT_ON
please enable bedroom light right now,LIGHT_ON
hey deactivate hall light,LIGHT_OFF
can you turn on bedroom lamp,LIGHT_ON
could you switch on garage lights,LIGHT_ON
hey turn off office led,LIGHT_OFF
deactivate hall light for me,LIGHT_OFF
would you turn off living room light for me,LIGHT_OFF
can you enable hall lights,LIGHT_ON
please disable living room lamp,LIGHT_OFF
please start office lights for me,LIGHT_ON
hey start lamp right now,LIGHT_ON
can you turn off office lamp for me,LIGHT_OFF
can you power on kitchen led right now,LIGHT_ON
start garage lamp,LIGHT_ON
hey turn off office led for me,LIGHT_OFF
hey stop bedroom light please,LIGHT_OFF
please disable bathroom lamp,LIGHT_OFF
hey switch on office led for me,LIGHT_ON
turn on hall led for me,LIGHT_ON
start kitchen light please,LIGHT_ON
hey enable garage lights,LIGHT_ON
could you disable garage led for me,LIGHT_OFF
could you start light please,LIGHT_ON
can you switch on living room lamp please,LIGHT_ON
would you switch on living room lamp right now,LIGHT_ON
hey activate bathroom lamp,LIGHT_ON
would you switch on office lamp,LIGHT_ON
would you power off hall lamp,LIGHT_OFF
would you switch on bedroom lamp for me,LIGHT_ON
can you activate kitchen led for me,LIGHT_ON
could you stop kitchen lamp please,LIGHT_OFF
please power off office led right now,LIGHT_OFF
can you power off bedroom lights for me,LIGHT_OFF
please switch on lamp please,LIGHT_ON
switch on bedroom led,LIGHT_ON
turn off office lamp right now,LIGHT_OFF
could you switch on kitchen lights right now,LIGHT_ON
stop garage lamp for me,LIGHT_OFF
hey switch on bedroom led right now,LIGHT_ON
could you power on office light right now,LIGHT_ON
could you turn off kitchen lamp please,LIGHT_OFF
could you power on lights for me,LIGHT_ON
would you activate kitchen lights,LIGHT_ON
please power off living room light please,LIGHT_OFF
would you deactivate light right now,LIGHT_OFF
would you turn off lamp please,LIGHT_OFF
could you deactivate office lamp right now,LIGHT_OFF
start office lights please,LIGHT_ON
could you disable kitchen lamp,LIGHT_OFF
can you turn on lights for me,LIGHT_ON
would you disable lamp please,LIGHT_OFF
can you activate garage light please,LIGHT_ON
switch on kitchen light,LIGHT_ON
would you disable garage lights right now,LIGHT_OFF
hey power on garage lights right now,LIGHT_ON
could you power off kitchen light right now,LIGHT_OFF
could you power off kitchen led,LIGHT_OFF
can you disable office lights right now,LIGHT_OFF
could you activate garage lights,LIGHT_ON
can you start lights,LIGHT_ON
would you switch on bathroom led,LIGHT_ON
turn on kitchen lamp please,LIGHT_ON
stop garage lights,LIGHT_OFF
could you switch on lamp,LIGHT_ON
hey enable lamp,LIGHT_ON
would you stop office led,LIGHT_OFF
could you deactivate living room lamp,LIGHT_OFF
can you switch on garage led for me,LIGHT_ON
could you start kitchen lamp,LIGHT_ON
would you deactivate hall led for me,LIGHT_OFF
start bathroom lamp for me,LIGHT_ON
please activate bathroom lights right now,LIGHT_ON
please decrease temperature,UNKNOWN
would you enable bathroom led,LIGHT_ON
please deactivate garage lamp right now,LIGHT_OFF
stop living room lamp right now,LIGHT_OFF
hey power on lights,LIGHT_ON
would you power on lamp for me,LIGHT_ON
would you start kitchen lights please,LIGHT_ON
could you enable kitchen lamp right now,LIGHT_ON
could you switch off bedroom led for me,LIGHT_OFF
hey disable garage lamp,LIGHT_OFF
can you switch on kitchen lights please,LIGHT_ON
please enable led,LIGHT_ON
hey switch on bedroom light for me,LIGHT_ON
would you deactivate bathroom lamp for me,LIGHT_OFF
could you disable hall light for me,LIGHT_OFF
deactivate lights for me,LIGHT_OFF
hey switch off garage lights,LIGHT_OFF
please deactivate bedroom lamp right now,LIGHT_OFF
please enable lamp,LIGHT_ON
can you enable light please,LIGHT_ON
hey power on lights for me,LIGHT_ON
hey disable office lights please,LIGHT_OFF
hey power off lamp please,LIGHT_OFF
hey start bedroom lights please,LIGHT_ON
would you power off lamp,LIGHT_OFF
please enable hall lamp for me,LIGHT_ON
stop garage light right now,LIGHT_OFF
please power on garage lamp right now,LIGHT_ON
can you power off kitchen led please,LIGHT_OFF
start bathroom lamp right now,LIGHT_ON
can you start lamp for me,LIGHT_ON
